GEOID,INTPTLAT,INTPTLON,rpe_1d_1y
5000183800,43.8764212,-73.2125363,1823.3265350564564
5001102500,44.7883525,-72.779739,1693.9663799817822
5000569925,44.5255597,-72.1814825,1742.5671640400003
5001105425,44.9719337,-72.7428413,1707.491088018104
5001124050,44.877815,-72.7507619,1693.342301619618
5001125225,44.8083126,-72.9280479,1691.9999999999998
5001126500,44.7126159,-72.9004565,1706.9721839199997
5001127100,44.9767688,-72.90172,1695.209118358099
5001145850,44.860092,-72.6052451,1698.71104004
5001161675,44.8115382,-73.0844618,1685.042078809956
5001164600,44.8985769,-72.9214255,1691
5002507900,42.860187,-72.6330776,2143.407822186119
5002518325,42.9225376,-72.5994269,2129.5909759199994
5002540225,43.2103545,-72.7989245,2037.0484776951228
5002557700,42.9951916,-72.5298301,2110.233627942558
5002574800,42.7641329,-72.5220862,2157.758447942582
5000363175,42.8902966,-72.9634911,2117.9720198563646
5001133025,44.9631977,-73.0598568,1690.374352094933
5000510450,44.6108633,-71.9309439,1751.1964039600005
5000530550,44.2324532,-72.2575155,1737.8168478799998
5000531825,44.5187137,-72.348965,1738
5002501900,43.1171099,-72.5989588,2070.8936239199993
5000304825,42.8849904,-73.2126416,2024.551327858685
5000317725,43.283855,-73.111656,1969.9760798992465
5000537900,44.5099545,-71.929326,1757.9808799755797
5000541725,44.5514589,-72.0128704,1753.9555519758394
5000547725,44.7354157,-71.9395316,1723.5002319200007
5000554400,44.328927,-72.1998339,1721.5199319764183
5000562200,44.4603024,-72.0049239,1745.6454200158146
5000564075,44.6407389,-72.1108852,1741.2979784488457
